"Date of Airing (EST)","Topic List","Fact Check","TV Clip",Organization,Collection
2013-11-17,"Health Care",http://www.politifact.com/truth-o-meter/statements/2013/nov/17/nancy-pelosi/pelosi-health-care-law-doesnt-require-insurance-co/,https://archive.org/details/KNTV_20131117_160000_Meet_the_Press/start/248/end/260,PolitiFact,nancy_pelosi_archive
2013-11-17,"Congress,Health Care",http://www.politifact.com/truth-o-meter/statements/2013/nov/17/nancy-pelosi/nancy-pelosi-says-39-democrats-who-joined-gop-bill/,https://archive.org/details/KNTV_20131117_160000_Meet_the_Press/start/154/end/177.7,PolitiFact,nancy_pelosi_archive
2013-10-06,Economy,http://www.politifact.com/truth-o-meter/statements/2013/oct/08/charles-schumer/charles-schumer-says-dow-jones-lost-2000-points-af/,https://archive.org/details/KGO_20131006_150000_This_Week_With_George_Stephanopoulos/start/1572/end/1608.5,PolitiFact,charles_schumer_archive
2013-09-10,"Foreign Policy,Military,Syria",https://www.washingtonpost.com/news/fact-checker/wp/2017/04/09/ryan-and-mcconnell-flip-flop-on-the-use-of-force-in-syria-to-deter-chemical-weapons/?utm_term=.903b7ec37024,https://archive.org/details/CSPAN2_20130910_140000_U.S._Senate/start/1595/end/1661,"Washington Post",mitch_mcconnell_archive
2013-09-03,"Foreign Policy,Kosovo,Serbia,Syria",http://www.factcheck.org/2013/09/pelosis-flawed-history-lesson/,https://archive.org/details/CSPAN_20130904_000000_Capitol_Hill_Hearings/start/850/end/910.5,FactCheck.org,nancy_pelosi_archive
2013-09-03,"Human Rights,Foreign Policy",https://www.washingtonpost.com/news/fact-checker/wp/2013/09/04/history-lesson-when-the-united-states-looked-the-other-way-on-chemical-weapons/?utm_term=.a453650739ac,https://archive.org/details/CSPAN_20130904_000000_Capitol_Hill_Hearings/start/601.8/end/632.2,"Washington Post",nancy_pelosi_archive
2013-08-04,"Federal Budget,Government Efficiency,Health Care",http://www.politifact.com/truth-o-meter/statements/2013/aug/08/paul-ryan/paul-ryan-says-government-shutdown-wouldnt-sidelin/,https://archive.org/details/KPIX_20130804_153000_Face_the_Nation/start/1326/end/1336.8,PolitiFact,paul_ryan_archive
2013-07-14,"Legal Issues,Congressiaonal Rules",http://www.politifact.com/truth-o-meter/statements/2013/jul/18/mitch-mcconnell/barack-obama-getting-his-nominees-confirmed-faster/,https://archive.org/details/KNTV_20130714_150000_Meet_the_Press/start/1379.8/end/1399.6,PolitiFact,mitch_mcconnell_archive
2013-07-14,"Legal Issues,Congressiaonal Rules",http://www.politifact.com/truth-o-meter/statements/2013/jul/22/mitch-mcconnell/obama-only-four-nominations-defeated-mcconnell-say/,https://archive.org/details/KNTV_20130714_150000_Meet_the_Press/start/1379.8/end/1399.6,PolitiFact,mitch_mcconnell_archive
2013-07-11,"Health Care",http://www.factcheck.org/2013/07/pelosi-parsing-words-on-employer-mandate/,https://archive.org/details/CSPAN_20130711_210000_Public_Affairs/start/1110/end/1148.3,FactCheck.org,nancy_pelosi_archive
2013-05-19,IRS,http://www.factcheck.org/2013/05/republican-overreach-on-irs/,https://archive.org/details/FOXNEWSW_20130519_180000_FOX_News_Sunday_With_Chris_Wallace/start/1484/end/1497,FactCheck.org,paul_ryan_archive
2013-05-19,"Corrections and Updates,Medicare",http://www.politifact.com/truth-o-meter/statements/2013/may/28/mitch-mcconnell/mitch-mcconnell-says-hhs-put-gag-order-insurers-ab/,https://archive.org/details/KNTV_20130519_150000_Meet_the_Press/start/830.5/end/843.9,PolitiFact,mitch_mcconnell_archive
2013-05-14,"Health Care,Deficit",http://www.politifact.com/truth-o-meter/statements/2013/may/16/nancy-pelosi/nancy-pelosi-says-obamacare-bringing-down-health-c/,https://archive.org/details/MSNBCW_20130514_070000_All_In_With_Chris_Hayes/start/3505.5/end/3553.3,PolitiFact,nancy_pelosi_archive
2013-03-15,"Federal Budget",http://www.politifact.com/truth-o-meter/statements/2013/mar/15/paul-ryan/paul-ryan-says-nations-debt-bigger-economy/,https://archive.org/details/CSPAN2_20130315_230000_Public_Affairs/start/2796.4/end/2814.3,PolitiFact,paul_ryan_archive
2013-03-12,"Federal Budget,Debt",http://www.factcheck.org/2013/03/charting-ryans-debt-exaggeration/,https://archive.org/details/CSPAN_20130312_140000_Public_Affairs/start/2080/end/2092,FactCheck.org,paul_ryan_archive
2013-03-10,"Health Care,Federal Budget",http://www.factcheck.org/2013/03/gop-budget-revives-obamacare-claims/,https://archive.org/details/FOXNEWSW_20130310_220000_FOX_News_Sunday_With_Chris_Wallace/start/637.7/end/656,FactCheck.org,paul_ryan_archive
2013-03-10,"Health Care,Federal Budget",http://www.factcheck.org/2013/03/gop-budget-revives-obamacare-claims/,https://archive.org/details/FOXNEWSW_20130310_220000_FOX_News_Sunday_With_Chris_Wallace/start/330.5/end/348,FactCheck.org,paul_ryan_archive
2013-03-10,Bipartisanship,http://www.factcheck.org/2013/03/pelosi-stretches-an-old-mcconnell-quote/,https://archive.org/details/CNNW_20130310_160000_State_of_the_Union/start/387.8/end/419,FactCheck.org,nancy_pelosi_archive
2013-03-07,"Workers,Women",http://www.politifact.com/truth-o-meter/statements/2013/mar/13/nancy-pelosi/nancy-pelosi-says-64-percent-minimum-wage-earners-/,https://archive.org/details/CSPAN_20130307_180000_Public_Affairs/start/2426/end/2483.1,PolitiFact,nancy_pelosi_archive
2013-01-27,"Corporations,Small Business,Taxes",http://www.politifact.com/wisconsin/statements/2013/feb/07/paul-ryan/rep-paul-ryan-says-small-businesses-are-now-taxed-/,https://archive.org/details/KNTV_20130127_160000_Meet_the_Press/start/557.6/end/596.1,PolitiFact,paul_ryan_archive
2013-01-06,Taxes,http://www.factcheck.org/2013/01/mcconnell-fudges-fiscal-facts-too/,https://archive.org/details/KGO_20130106_160000_This_Week_With_George_Stephanopoulos/start/312.7/end/324.9,FactCheck.org,mitch_mcconnell_archive
2013-01-06,Economy,http://www.factcheck.org/2013/01/mcconnell-fudges-fiscal-facts-too/,https://archive.org/details/KNTV_20130106_160000_Meet_the_Press/start/161.5/end/173.4,FactCheck.org,mitch_mcconnell_archive
2012-12-04,"Federal Budget,Children,Education,Poverty",http://www.politifact.com/wisconsin/statements/2012/dec/23/paul-ryan/one-four-kids-and-half-big-cities-dont-graduate-hi/,https://archive.org/details/CSPAN_20121205_010000_Capitol_Hill_Hearings/start/1122/end/1174,PolitiFact,paul_ryan_archive
2012-12-04,"Federal Budget,Children,Education,Poverty",http://www.politifact.com/wisconsin/statements/2012/dec/30/paul-ryan/anti-poverty-spending-could-give-poor-22000-checks/,https://archive.org/details/CSPAN_20121205_010000_Capitol_Hill_Hearings/start/1122/end/1174,PolitiFact,paul_ryan_archive
2012-10-11,"Health Care",http://www.factcheck.org/2012/10/veep-debate-violations/,https://archive.org/details/KGO_20121012_010000_Vice_Presidential_Debate/start/5069/end/5102.2,FactCheck.org,paul_ryan_archive
2012-10-11,"Abortion,Government Spending,Health Care",http://www.politifact.com/truth-o-meter/statements/2012/oct/12/paul-ryan/biden-sympathized-and-wouldnt-second-guess-forced-/,https://archive.org/details/KGO_20121012_010000_Vice_Presidential_Debate/start/4607.5/end/4630.1,PolitiFact,paul_ryan_archive
2012-10-11,"Abortion,Government Spending,Health Care",http://www.factcheck.org/2012/10/veep-debate-violations/,https://archive.org/details/KGO_20121012_010000_Vice_Presidential_Debate/start/4607.5/end/4630.1,FactCheck.org,paul_ryan_archive
2012-10-11,"Foreign Policy,Syria,Human Rights",http://www.politifact.com/truth-o-meter/statements/2012/oct/12/paul-ryan/paul-ryan-says-obama-administration-called-bashar-/,https://archive.org/details/KGO_20121012_010000_Vice_Presidential_Debate/start/4198.1/end/4216.5,PolitiFact,paul_ryan_archive
2012-10-11,"Foreign Policy,Syria,Human Rights",http://www.factcheck.org/2012/10/veep-debate-violations/,https://archive.org/details/KGO_20121012_010000_Vice_Presidential_Debate/start/4198.1/end/4216.5,FactCheck.org,paul_ryan_archive
2012-10-11,"Defense,Government Spending",http://www.factcheck.org/2012/10/will-romney-increase-defense-spending-by-2-trillion/,https://archive.org/details/KGO_20121012_010000_Vice_Presidential_Debate/start/3260/end/3278,FactCheck.org,paul_ryan_archive
2012-10-11,Taxes,http://www.politifact.com/truth-o-meter/statements/2012/oct/15/paul-ryan/ryan-says-six-studies-say-math-works-romney-tax-pl/,https://archive.org/details/KGO_20121012_010000_Vice_Presidential_Debate/start/2983/end/3032.6,PolitiFact,paul_ryan_archive
2012-10-11,"Taxes,Economy",http://www.politifact.com/truth-o-meter/statements/2012/oct/12/paul-ryan/paul-ryan-says-canada-now-has-15-percent-corporate/,https://archive.org/details/KGO_20121012_010000_Vice_Presidential_Debate/start/2883.6/end/2914,PolitiFact,paul_ryan_archive
2012-10-11,"Taxes,Economy",http://www.factcheck.org/2012/10/veep-debate-violations/,https://archive.org/details/KGO_20121012_010000_Vice_Presidential_Debate/start/2883.6/end/2914,FactCheck.org,paul_ryan_archive
2012-10-11,"Health Care,Economy",http://www.factcheck.org/2012/10/veep-debate-violations/,https://archive.org/details/KGO_20121012_010000_Vice_Presidential_Debate/start/2313.5/end/2330,FactCheck.org,paul_ryan_archive
2012-10-11,"Health Care",http://www.factcheck.org/2012/10/veep-debate-violations/,https://archive.org/details/KGO_20121012_010000_Vice_Presidential_Debate/start/2121/end/2188,FactCheck.org,paul_ryan_archive
2012-10-11,"Economy,Government Spending,Trade",http://www.politifact.com/truth-o-meter/statements/2012/oct/11/paul-ryan/ryan-says-stimulus-dollars-paid-electric-cars-finl/,https://archive.org/details/KGO_20121012_010000_Vice_Presidential_Debate/start/1989.6/end/2001,PolitiFact,paul_ryan_archive
2012-10-11,"Economy,Government Spending,Trade",http://www.factcheck.org/2012/10/veep-debate-violations/,https://archive.org/details/KGO_20121012_010000_Vice_Presidential_Debate/start/1989.6/end/2001,FactCheck.org,paul_ryan_archive
2012-10-11,Jobs,http://www.politifact.com/truth-o-meter/statements/2012/oct/11/paul-ryan/ryan-obama-promised-unemployment-would-not-exceed-/,https://archive.org/details/KGO_20121012_010000_Vice_Presidential_Debate/start/1868.8/end/1887.8,PolitiFact,paul_ryan_archive
2012-10-11,"Unemployment rate,Economy,Jobs",http://www.factcheck.org/2012/10/veep-debate-violations/,https://archive.org/details/KGO_20121012_010000_Vice_Presidential_Debate/start/1555/end/1575,FactCheck.org,paul_ryan_archive
2012-10-11,"Debates,Foreign Policy,Israel",http://www.politifact.com/truth-o-meter/statements/2012/oct/12/paul-ryan/paul-ryan-said-obama-was-nyc-same-say-bibi-dissed-/,https://archive.org/details/KGO_20121012_010000_Vice_Presidential_Debate/start/1029.3/end/1060.8,PolitiFact,paul_ryan_archive
2012-10-11,"Foreign Policy,Nuclear,Terrorism,Trade",http://www.politifact.com/truth-o-meter/statements/2012/oct/15/paul-ryan/paul-ryan-says-obama-administration-watered-down-s/,https://archive.org/details/KGO_20121012_010000_Vice_Presidential_Debate/start/872.2/end/895.2,PolitiFact,paul_ryan_archive
2012-09-30,"Health Care,Taxes",http://www.politifact.com/truth-o-meter/statements/2012/oct/02/paul-ryan/paul-ryan-says-dozen-obamacare-taxes-hit-middle-cl/,https://archive.org/details/FOXNEWSW_20120930_180000_FOX_News_Sunday_With_Chris_Wallace/start/1009/end/1032.6,PolitiFact,paul_ryan_archive
2012-09-09,Jobs,http://www.politifact.com/wisconsin/statements/2012/sep/19/paul-ryan/ryan-says-four-times-many-people-quit-job-hunting-/,https://archive.org/details/KPIX_20120909_153000_Face_the_Nation/start/358.4/end/371.6,PolitiFact,paul_ryan_archive
2012-09-09,"Afghanistan,Foreign Policy",http://www.politifact.com/truth-o-meter/statements/2012/sep/11/paul-ryan/paul-ryan-says-romney-has-always-supported-2014-af/,https://archive.org/details/KGO_20120909_150000_This_Week_With_George_Stephanopoulos/start/675.6/end/712.1,PolitiFact,paul_ryan_archive
2012-08-29,"Unemployment Rate,Economy,Federal Budget",http://www.factcheck.org/2012/08/ryans-vp-spin/,https://archive.org/details/CSPAN_20120829_230000_Republican_National_Convention/start/14311/end/14331,FactCheck.org,paul_ryan_archive
2012-08-29,"Candidate Biography,State Finances,State Budget",http://www.politifact.com/wisconsin/statements/2012/aug/29/paul-ryan/paul-ryan-touts-mitt-romneys-record-massachusetts/,https://archive.org/details/CSPAN_20120829_230000_Republican_National_Convention/start/14292.9/end/14340,PolitiFact,paul_ryan_archive
2012-08-29,"Debt,Deficit",http://www.factcheck.org/2012/08/ryans-vp-spin/,https://archive.org/details/CSPAN_20120829_230000_Republican_National_Convention/start/13515/end/13547,FactCheck.org,paul_ryan_archive
2012-08-29,"Economy,Trade",http://www.factcheck.org/2012/08/ryans-vp-spin/,https://archive.org/details/CSPAN_20120829_230000_Republican_National_Convention/start/13310/end/13320,FactCheck.org,paul_ryan_archive
2012-08-29,"Health Care,Medicare,Federal Budget",http://www.politifact.com/truth-o-meter/statements/2012/aug/29/paul-ryan/paul-ryan-said-president-obama-funneled-716-billio/,https://archive.org/details/CSPAN_20120829_230000_Republican_National_Convention/start/13082/end/13140,PolitiFact,paul_ryan_archive
2012-08-29,"Health Care,Medicare,Federal Budget",http://www.factcheck.org/2012/08/ryans-vp-spin/,https://archive.org/details/CSPAN_20120829_230000_Republican_National_Convention/start/13082/end/13140,FactCheck.org,paul_ryan_archive
2012-08-29,"Economy,Jobs,Stimulus",http://www.factcheck.org/2012/08/ryans-vp-spin/,https://archive.org/details/CSPAN_20120829_230000_Republican_National_Convention/start/12887.5/end/12939,FactCheck.org,paul_ryan_archive
2012-08-29,"Economy,Jobs",http://www.politifact.com/wisconsin/statements/2012/aug/29/paul-ryan/did-barack-obama-break-promise-keep-gm-plant-open/,https://archive.org/details/CSPAN_20120829_230000_Republican_National_Convention/start/12780.5/end/12830,PolitiFact,paul_ryan_archive
2012-08-29,"Economy,Jobs",http://www.factcheck.org/2012/08/ryans-vp-spin/,https://archive.org/details/CSPAN_20120829_230000_Republican_National_Convention/start/12780.5/end/12830,FactCheck.org,paul_ryan_archive
2012-08-27,"Income,Taxes,Wealth",http://www.politifact.com/wisconsin/statements/2012/aug/29/paul-ryan/ryan-says-wealthy-taxpayers-get-most-deductions-ta/,https://archive.org/details/FOXNEWSW_20120827_220000_Special_Report_With_Bret_Baier/start/350/end/366.6,PolitiFact,paul_ryan_archive
2012-08-27,"Economy,Federal Budget,Income,Job Accomplishments,State Finances",http://www.politifact.com/wisconsin/statements/2012/aug/28/paul-ryan/ryan-says-incomes-went-down-nationally-under-obama/,https://archive.org/details/CSPAN_20120827_210000_U.S._House_of_Representatives/start/1348.8/end/1366.2,PolitiFact,paul_ryan_archive
2012-08-18,"Health Care,Medicare",http://www.politifact.com/florida/statements/2012/aug/24/paul-ryan/paul-ryan-says-his-plan-would-not-affect-current-m/,https://archive.org/details/CSPAN_20120819_011000_Road_to_the_White_House/start/849.4/end/869.5,PolitiFact,paul_ryan_archive
2012-08-18,Medicare,http://www.politifact.com/florida/statements/2012/aug/23/paul-ryan/paul-ryan-said-15-unelected-unaccountable-bureaucr/,https://archive.org/details/CSPAN_20120819_011000_Road_to_the_White_House/start/700.2/end/742,PolitiFact,paul_ryan_archive
2012-08-17,"Medicare,Health Care",http://www.factcheck.org/2012/08/a-campaign-full-of-mediscare/,https://archive.org/details/FOXNEWSW_20120817_130000_Americas_Newsroom/start/3998/end/4013.7,FactCheck.org,paul_ryan_archive
2012-08-13,Economy,http://www.politifact.com/truth-o-meter/statements/2011/mar/21/paul-ryan/paul-ryan-says-cbo-model-self-destructs-due-rising/,https://archive.org/details/CNNW_20120813_200000_The_Situation_Room/start/687.4/end/701.5,PolitiFact,paul_ryan_archive
2012-08-12,Elections,http://www.politifact.com/wisconsin/statements/2012/aug/20/paul-ryan/ryan-says-candidates-congress-cant-remove-themselv/,https://archive.org/details/KPIX_20120813_020000_60_Minutes/start/632.4/end/692.4,PolitiFact,paul_ryan_archive
2012-07-01,"Health Care",http://www.politifact.com/truth-o-meter/statements/2012/jul/06/nancy-pelosi/nancy-pelosi-says-everybody-will-get-more-and-pay-/,https://archive.org/details/KNTV_20120701_150000_Meet_the_Press/start/226.7/end/246.6,PolitiFact,nancy_pelosi_archive
2012-04-01,"Energy,Oil",http://www.factcheck.org/2012/04/mcconnell-misreads-oil-report/,https://archive.org/details/CNNW_20120401_130000_State_of_the_Union/start/192.6/end/215.6,FactCheck.org,mitch_mcconnell_archive
2012-03-25,"Taxes,Federal Budget",http://www.factcheck.org/2012/03/does-house-budget-plan-cut-taxes-or-not/,https://archive.org/details/KPIX_20120325_153000_Face_the_Nation/start/719.3/end/730,FactCheck.org,paul_ryan_archive
2011-11-10,"Polls and Public Opinion,Congress",http://www.politifact.com/truth-o-meter/statements/2011/nov/11/nancy-pelosi/nancy-pelosi-tells-jon-stewart-congressional-appro/,https://archive.org/details/COM_20111110_170000_The_Daily_Show_With_Jon_Stewart/start/1133.9/end/1172.6,PolitiFact,nancy_pelosi_archive
2011-10-09,"Deficit,Federal Budget,Taxes",http://www.politifact.com/wisconsin/statements/2011/oct/20/paul-ryan/ryan-says-100-percent-tax-millionaires-would-only-/,https://archive.org/details/WRC_20111009_143000_Meet_the_Press/start/1850.4/end/1877,PolitiFact,paul_ryan_archive
2011-07-26,Debt,http://www.factcheck.org/2011/07/mcconnells-debt-claim-rejected/,https://archive.org/details/CSPAN2_20110726_130000_U.S._Senate/start/6184/end/6200,FactCheck.org,mitch_mcconnell_archive
